src_abb,src_num,tgt_abb,tgt_num,year,years_in_school
BWA,72,BWA,72,1961,1.304
BWA,72,BWA,72,1962,1.308
BWA,72,BWA,72,1963,1.312
BWA,72,BWA,72,1964,1.316
BWA,72,BWA,72,1965,1.32
BWA,72,BWA,72,1966,1.324
BWA,72,BWA,72,1967,1.328
BWA,72,BWA,72,1968,1.332
BWA,72,BWA,72,1969,1.336
BWA,72,BWA,72,1970,1.34
BWA,72,BWA,72,1971,1.514
BWA,72,BWA,72,1972,1.688
BWA,72,BWA,72,1973,1.862
BWA,72,BWA,72,1974,2.036
BWA,72,BWA,72,1975,2.21
BWA,72,BWA,72,1976,2.226
BWA,72,BWA,72,1977,2.242
BWA,72,BWA,72,1978,2.258
BWA,72,BWA,72,1979,2.274
BWA,72,BWA,72,1980,2.29
BWA,72,BWA,72,1981,2.612
BWA,72,BWA,72,1982,2.934
BWA,72,BWA,72,1983,3.256
BWA,72,BWA,72,1984,3.578
BWA,72,BWA,72,1985,3.9
BWA,72,BWA,72,1986,4.224
BWA,72,BWA,72,1987,4.548
BWA,72,BWA,72,1988,4.872
BWA,72,BWA,72,1989,5.196
CAF,140,CAF,140,1950,0.33
CAF,140,CAF,140,1951,0.336
CAF,140,CAF,140,1952,0.342
CAF,140,CAF,140,1953,0.348
CAF,140,CAF,140,1954,0.354
CAF,140,CAF,140,1955,0.36
CAF,140,CAF,140,1956,0.37
CAF,140,CAF,140,1957,0.38
CAF,140,CAF,140,1958,0.39
CAF,140,CAF,140,1959,0.4
CAF,140,CAF,140,1960,0.41
CAF,140,CAF,140,1961,0.422
CAF,140,CAF,140,1962,0.434
CAF,140,CAF,140,1963,0.446
CAF,140,CAF,140,1964,0.458
CAF,140,CAF,140,1965,0.47
CAF,140,CAF,140,1966,0.49
CAF,140,CAF,140,1967,0.51
CAF,140,CAF,140,1968,0.53
CAF,140,CAF,140,1969,0.55
CAF,140,CAF,140,1970,0.57
CAF,140,CAF,140,1971,0.606
CAF,140,CAF,140,1972,0.642
CAF,140,CAF,140,1973,0.678
CAF,140,CAF,140,1974,0.714
CAF,140,CAF,140,1975,0.75
CAF,140,CAF,140,1976,0.804
CAF,140,CAF,140,1977,0.858
CAF,140,CAF,140,1978,0.912
CAF,140,CAF,140,1979,0.966
CAF,140,CAF,140,1980,1.02
CAF,140,CAF,140,1981,1.114
CAF,140,CAF,140,1982,1.208
CAF,140,CAF,140,1983,1.302
CAF,140,CAF,140,1984,1.396
CAF,140,CAF,140,1985,1.49
CAF,140,CAF,140,1986,1.604
CAF,140,CAF,140,1987,1.718
CAF,140,CAF,140,1988,1.832
CAF,140,CAF,140,1989,1.946
CAN,124,CAN,124,1950,7.39
CAN,124,CAN,124,1951,7.462
CAN,124,CAN,124,1952,7.534
CAN,124,CAN,124,1953,7.606
CAN,124,CAN,124,1954,7.678
CAN,124,CAN,124,1955,7.75
CAN,124,CAN,124,1956,7.812
CAN,124,CAN,124,1957,7.874
CAN,124,CAN,124,1958,7.936
CAN,124,CAN,124,1959,7.998
CAN,124,CAN,124,1960,8.06
CAN,124,CAN,124,1961,8.112
CAN,124,CAN,124,1962,8.164
CAN,124,CAN,124,1963,8.216
CAN,124,CAN,124,1964,8.268
CAN,124,CAN,124,1965,8.32
CAN,124,CAN,124,1966,8.388
CAN,124,CAN,124,1967,8.456
CAN,124,CAN,124,1968,8.524
CAN,124,CAN,124,1969,8.592
CAN,124,CAN,124,1970,8.66
CAN,124,CAN,124,1971,8.764
CAN,124,CAN,124,1972,8.868
CAN,124,CAN,124,1973,8.972
CAN,124,CAN,124,1974,9.076
CAN,124,CAN,124,1975,9.18
CAN,124,CAN,124,1976,9.312
CAN,124,CAN,124,1977,9.444
CAN,124,CAN,124,1978,9.576
CAN,124,CAN,124,1979,9.708
CAN,124,CAN,124,1980,9.84
CAN,124,CAN,124,1981,9.838
CAN,124,CAN,124,1982,9.836
CAN,124,CAN,124,1983,9.834
CAN,124,CAN,124,1984,9.832
CAN,124,CAN,124,1985,9.83
CAN,124,CAN,124,1986,9.92
CAN,124,CAN,124,1987,10.01
CAN,124,CAN,124,1988,10.1
CAN,124,CAN,124,1989,10.19
CHE,756,CHE,756,1950,8.66
CHE,756,CHE,756,1951,8.688
CHE,756,CHE,756,1952,8.716
CHE,756,CHE,756,1953,8.744
CHE,756,CHE,756,1954,8.772
CHE,756,CHE,756,1955,8.8
CHE,756,CHE,756,1956,8.822
CHE,756,CHE,756,1957,8.844
CHE,756,CHE,756,1958,8.866
CHE,756,CHE,756,1959,8.888
CHE,756,CHE,756,1960,8.91
CHE,756,CHE,756,1961,8.986
CHE,756,CHE,756,1962,9.062
CHE,756,CHE,756,1963,9.138
CHE,756,CHE,756,1964,9.214
CHE,756,CHE,756,1965,9.29
CHE,756,CHE,756,1966,9.384
CHE,756,CHE,756,1967,9.478
CHE,756,CHE,756,1968,9.572
CHE,756,CHE,756,1969,9.666
CHE,756,CHE,756,1970,9.76
CHE,756,CHE,756,1971,9.876
CHE,756,CHE,756,1972,9.992
CHE,756,CHE,756,1973,10.108
CHE,756,CHE,756,1974,10.224
CHE,756,CHE,756,1975,10.34
CHE,756,CHE,756,1976,10.468
CHE,756,CHE,756,1977,10.596
CHE,756,CHE,756,1978,10.724
CHE,756,CHE,756,1979,10.852
CHE,756,CHE,756,1980,10.98
CHE,756,CHE,756,1981,10.858
CHE,756,CHE,756,1982,10.736
CHE,756,CHE,756,1983,10.614
CHE,756,CHE,756,1984,10.492
CHE,756,CHE,756,1985,10.37
CHE,756,CHE,756,1986,10.334
CHE,756,CHE,756,1987,10.298
CHE,756,CHE,756,1988,10.262
CHE,756,CHE,756,1989,10.226
CHL,152,CHL,152,1950,4.69
CHL,152,CHL,152,1951,4.73
CHL,152,CHL,152,1952,4.77
CHL,152,CHL,152,1953,4.81
CHL,152,CHL,152,1954,4.85
CHL,152,CHL,152,1955,4.89
CHL,152,CHL,152,1956,4.912
CHL,152,CHL,152,1957,4.934
CHL,152,CHL,152,1958,4.956
CHL,152,CHL,152,1959,4.978
CHL,152,CHL,152,1960,5
CHL,152,CHL,152,1961,5.06
CHL,152,CHL,152,1962,5.12
CHL,152,CHL,152,1963,5.18
CHL,152,CHL,152,1964,5.24
CHL,152,CHL,152,1965,5.3
CHL,152,CHL,152,1966,5.4
CHL,152,CHL,152,1967,5.5
CHL,152,CHL,152,1968,5.6
CHL,152,CHL,152,1969,5.7
CHL,152,CHL,152,1970,5.8
CHL,152,CHL,152,1971,5.84
CHL,152,CHL,152,1972,5.88
CHL,152,CHL,152,1973,5.92
CHL,152,CHL,152,1974,5.96
CHL,152,CHL,152,1975,6
CHL,152,CHL,152,1976,6.08
CHL,152,CHL,152,1977,6.16
CHL,152,CHL,152,1978,6.24
CHL,152,CHL,152,1979,6.32
CHL,152,CHL,152,1980,6.4
CHL,152,CHL,152,1981,6.566
CHL,152,CHL,152,1982,6.732
CHL,152,CHL,152,1983,6.898
CHL,152,CHL,152,1984,7.064
CHL,152,CHL,152,1985,7.23
CHL,152,CHL,152,1986,7.388
CHL,152,CHL,152,1987,7.546
CHL,152,CHL,152,1988,7.704
CHL,152,CHL,152,1989,7.862
CHN,156,CHN,156,1950,0.65
CHN,156,CHN,156,1951,0.738
CHN,156,CHN,156,1952,0.826
CHN,156,CHN,156,1953,0.914
CHN,156,CHN,156,1954,1.002
CHN,156,CHN,156,1955,1.09
CHN,156,CHN,156,1956,1.182
CHN,156,CHN,156,1957,1.274
CHN,156,CHN,156,1958,1.366
CHN,156,CHN,156,1959,1.458
CHN,156,CHN,156,1960,1.55
CHN,156,CHN,156,1961,1.684
CHN,156,CHN,156,1962,1.818
CHN,156,CHN,156,1963,1.952
CHN,156,CHN,156,1964,2.086
CHN,156,CHN,156,1965,2.22
CHN,156,CHN,156,1966,2.33
CHN,156,CHN,156,1967,2.44
CHN,156,CHN,156,1968,2.55
CHN,156,CHN,156,1969,2.66
CHN,156,CHN,156,1970,2.77
CHN,156,CHN,156,1971,2.912
CHN,156,CHN,156,1972,3.054
CHN,156,CHN,156,1973,3.196
CHN,156,CHN,156,1974,3.338
CHN,156,CHN,156,1975,3.48
CHN,156,CHN,156,1976,3.616
CHN,156,CHN,156,1977,3.752
CHN,156,CHN,156,1978,3.888
CHN,156,CHN,156,1979,4.024
CHN,156,CHN,156,1980,4.16
CHN,156,CHN,156,1981,4.284
CHN,156,CHN,156,1982,4.408
CHN,156,CHN,156,1983,4.532
CHN,156,CHN,156,1984,4.656
CHN,156,CHN,156,1985,4.78
CHN,156,CHN,156,1986,4.892
CHN,156,CHN,156,1987,5.004
CHN,156,CHN,156,1988,5.116
CHN,156,CHN,156,1989,5.228
CIV,384,CIV,384,1950,0.43
CIV,384,CIV,384,1951,0.44
CIV,384,CIV,384,1952,0.45
CIV,384,CIV,384,1953,0.46
CIV,384,CIV,384,1954,0.47
CIV,384,CIV,384,1955,0.48
CIV,384,CIV,384,1956,0.49
CIV,384,CIV,384,1957,0.5
CIV,384,CIV,384,1958,0.51
CIV,384,CIV,384,1959,0.52
CIV,384,CIV,384,1960,0.53
CIV,384,CIV,384,1961,0.55
CIV,384,CIV,384,1962,0.57
CIV,384,CIV,384,1963,0.59
CIV,384,CIV,384,1964,0.61
CIV,384,CIV,384,1965,0.63
CIV,384,CIV,384,1966,0.656
CIV,384,CIV,384,1967,0.682
CIV,384,CIV,384,1968,0.708
CIV,384,CIV,384,1969,0.734
CIV,384,CIV,384,1970,0.76
CIV,384,CIV,384,1971,0.796
CIV,384,CIV,384,1972,0.832
CIV,384,CIV,384,1973,0.868
CIV,384,CIV,384,1974,0.904
CIV,384,CIV,384,1975,0.94
CIV,384,CIV,384,1976,1.01
CIV,384,CIV,384,1977,1.08
CIV,384,CIV,384,1978,1.15
CIV,384,CIV,384,1979,1.22
CIV,384,CIV,384,1980,1.29
CIV,384,CIV,384,1981,1.37
CIV,384,CIV,384,1982,1.45
CIV,384,CIV,384,1983,1.53
CIV,384,CIV,384,1984,1.61
CIV,384,CIV,384,1985,1.69
CIV,384,CIV,384,1986,1.76
CIV,384,CIV,384,1987,1.83
CIV,384,CIV,384,1988,1.9
CIV,384,CIV,384,1989,1.97
CMR,120,CMR,120,1950,0.5
CMR,120,CMR,120,1951,0.522
CMR,120,CMR,120,1952,0.544
CMR,120,CMR,120,1953,0.566
CMR,120,CMR,120,1954,0.588
CMR,120,CMR,120,1955,0.61
CMR,120,CMR,120,1956,0.652
CMR,120,CMR,120,1957,0.694
CMR,120,CMR,120,1958,0.736
CMR,120,CMR,120,1959,0.778
CMR,120,CMR,120,1960,0.82
CMR,120,CMR,120,1961,0.852
CMR,120,CMR,120,1962,0.884
CMR,120,CMR,120,1963,0.916
CMR,120,CMR,120,1964,0.948
CMR,120,CMR,120,1965,0.98
CMR,120,CMR,120,1966,1.042
CMR,120,CMR,120,1967,1.104
CMR,120,CMR,120,1968,1.166
CMR,120,CMR,120,1969,1.228
CMR,120,CMR,120,1970,1.29
CMR,120,CMR,120,1971,1.344
CMR,120,CMR,120,1972,1.398
CMR,120,CMR,120,1973,1.452
CMR,120,CMR,120,1974,1.506
CMR,120,CMR,120,1975,1.56
CMR,120,CMR,120,1976,1.672
CMR,120,CMR,120,1977,1.784
CMR,120,CMR,120,1978,1.896
CMR,120,CMR,120,1979,2.008
CMR,120,CMR,120,1980,2.12
CMR,120,CMR,120,1981,2.254
CMR,120,CMR,120,1982,2.388
CMR,120,CMR,120,1983,2.522
CMR,120,CMR,120,1984,2.656
CMR,120,CMR,120,1985,2.79
CMR,120,CMR,120,1986,2.926
CMR,120,CMR,120,1987,3.062
CMR,120,CMR,120,1988,3.198
CMR,120,CMR,120,1989,3.334
COD,180,COD,180,1950,0.32
COD,180,COD,180,1951,0.338
COD,180,COD,180,1952,0.356
COD,180,COD,180,1953,0.374
COD,180,COD,180,1954,0.392
COD,180,COD,180,1955,0.41
COD,180,COD,180,1956,0.43
COD,180,COD,180,1957,0.45
COD,180,COD,180,1958,0.47
COD,180,COD,180,1959,0.49
COD,180,COD,180,1960,0.51
COD,180,COD,180,1961,0.538
COD,180,COD,180,1962,0.566
COD,180,COD,180,1963,0.594
COD,180,COD,180,1964,0.622
COD,180,COD,180,1965,0.65
COD,180,COD,180,1966,0.684
COD,180,COD,180,1967,0.718
COD,180,COD,180,1968,0.752
COD,180,COD,180,1969,0.786
COD,180,COD,180,1970,0.82
COD,180,COD,180,1971,0.86
COD,180,COD,180,1972,0.9
COD,180,COD,180,1973,0.94
COD,180,COD,180,1974,0.98
COD,180,COD,180,1975,1.02
COD,180,COD,180,1976,1.072
COD,180,COD,180,1977,1.124
COD,180,COD,180,1978,1.176
COD,180,COD,180,1979,1.228
COD,180,COD,180,1980,1.28
COD,180,COD,180,1981,1.354
COD,180,COD,180,1982,1.428
COD,180,COD,180,1983,1.502
COD,180,COD,180,1984,1.576
COD,180,COD,180,1985,1.65
COD,180,COD,180,1986,1.77
COD,180,COD,180,1987,1.89
COD,180,COD,180,1988,2.01
COD,180,COD,180,1989,2.13
COG,178,COG,178,1950,0.4
COG,178,COG,178,1951,0.404
COG,178,COG,178,1952,0.408
COG,178,COG,178,1953,0.412
COG,178,COG,178,1954,0.416
COG,178,COG,178,1955,0.42
COG,178,COG,178,1956,0.452
COG,178,COG,178,1957,0.484
COG,178,COG,178,1958,0.516
COG,178,COG,178,1959,0.548
COG,178,COG,178,1960,0.58
COG,178,COG,178,1961,0.606
COG,178,COG,178,1962,0.632
COG,178,COG,178,1963,0.658
COG,178,COG,178,1964,0.684
COG,178,COG,178,1965,0.71
COG,178,COG,178,1966,0.798
COG,178,COG,178,1967,0.886
COG,178,COG,178,1968,0.974
COG,178,COG,178,1969,1.062
COG,178,COG,178,1970,1.15
COG,178,COG,178,1971,1.224
COG,178,COG,178,1972,1.298
COG,178,COG,178,1973,1.372
COG,178,COG,178,1974,1.446
COG,178,COG,178,1975,1.52
COG,178,COG,178,1976,1.706
COG,178,COG,178,1977,1.892
COG,178,COG,178,1978,2.078
COG,178,COG,178,1979,2.264
COG,178,COG,178,1980,2.45
COG,178,COG,178,1981,2.608
COG,178,COG,178,1982,2.766
COG,178,COG,178,1983,2.924
COG,178,COG,178,1984,3.082
COG,178,COG,178,1985,3.24
COG,178,COG,178,1986,3.47
COG,178,COG,178,1987,3.7
COG,178,COG,178,1988,3.93
COG,178,COG,178,1989,4.16
COL,170,COL,170,1950,2.24
COL,170,COL,170,1951,2.296
COL,170,COL,170,1952,2.352
COL,170,COL,170,1953,2.408
COL,170,COL,170,1954,2.464
COL,170,COL,170,1955,2.52
COL,170,COL,170,1956,2.572
COL,170,COL,170,1957,2.624
COL,170,COL,170,1958,2.676
COL,170,COL,170,1959,2.728
COL,170,COL,170,1960,2.78
COL,170,COL,170,1961,2.84
COL,170,COL,170,1962,2.9
COL,170,COL,170,1963,2.96
COL,170,COL,170,1964,3.02
COL,170,COL,170,1965,3.08
COL,170,COL,170,1966,3.14
COL,170,COL,170,1967,3.2
COL,170,COL,170,1968,3.26
COL,170,COL,170,1969,3.32
COL,170,COL,170,1970,3.38
COL,170,COL,170,1971,3.476
COL,170,COL,170,1972,3.572
COL,170,COL,170,1973,3.668
COL,170,COL,170,1974,3.764
COL,170,COL,170,1975,3.86
COL,170,COL,170,1976,3.94
COL,170,COL,170,1977,4.02
COL,170,COL,170,1978,4.1
COL,170,COL,170,1979,4.18
COL,170,COL,170,1980,4.26
COL,170,COL,170,1981,4.366
COL,170,COL,170,1982,4.472
COL,170,COL,170,1983,4.578
COL,170,COL,170,1984,4.684
COL,170,COL,170,1985,4.79
COL,170,COL,170,1986,4.924
COL,170,COL,170,1987,5.058
COL,170,COL,170,1988,5.192
COL,170,COL,170,1989,5.326
CRI,188,CRI,188,1950,3.51
CRI,188,CRI,188,1951,3.518
CRI,188,CRI,188,1952,3.526
CRI,188,CRI,188,1953,3.534
CRI,188,CRI,188,1954,3.542
CRI,188,CRI,188,1955,3.55
CRI,188,CRI,188,1956,3.578
CRI,188,CRI,188,1957,3.606
CRI,188,CRI,188,1958,3.634
CRI,188,CRI,188,1959,3.662
CRI,188,CRI,188,1960,3.69
CRI,188,CRI,188,1961,3.722
CRI,188,CRI,188,1962,3.754
CRI,188,CRI,188,1963,3.786
CRI,188,CRI,188,1964,3.818
CRI,188,CRI,188,1965,3.85
CRI,188,CRI,188,1966,3.804
CRI,188,CRI,188,1967,3.758
CRI,188,CRI,188,1968,3.712
CRI,188,CRI,188,1969,3.666
CRI,188,CRI,188,1970,3.62
CRI,188,CRI,188,1971,3.794
CRI,188,CRI,188,1972,3.968
CRI,188,CRI,188,1973,4.142
CRI,188,CRI,188,1974,4.316
CRI,188,CRI,188,1975,4.49
CRI,188,CRI,188,1976,4.654
CRI,188,CRI,188,1977,4.818
CRI,188,CRI,188,1978,4.982
CRI,188,CRI,188,1979,5.146
CRI,188,CRI,188,1980,5.31
CRI,188,CRI,188,1981,5.456
CRI,188,CRI,188,1982,5.602
CRI,188,CRI,188,1983,5.748
CRI,188,CRI,188,1984,5.894
CRI,188,CRI,188,1985,6.04
CRI,188,CRI,188,1986,6.176
CRI,188,CRI,188,1987,6.312
CRI,188,CRI,188,1988,6.448
CRI,188,CRI,188,1989,6.584
CUB,192,CUB,192,1950,3.44
CUB,192,CUB,192,1951,3.468
CUB,192,CUB,192,1952,3.496
CUB,192,CUB,192,1953,3.524
CUB,192,CUB,192,1954,3.552
CUB,192,CUB,192,1955,3.58
CUB,192,CUB,192,1956,3.634
CUB,192,CUB,192,1957,3.688
CUB,192,CUB,192,1958,3.742
CUB,192,CUB,192,1959,3.796
CUB,192,CUB,192,1960,3.85
CUB,192,CUB,192,1961,3.944
CUB,192,CUB,192,1962,4.038
CUB,192,CUB,192,1963,4.132
CUB,192,CUB,192,1964,4.226
CUB,192,CUB,192,1965,4.32
CUB,192,CUB,192,1966,4.422
CUB,192,CUB,192,1967,4.524
CUB,192,CUB,192,1968,4.626
CUB,192,CUB,192,1969,4.728
CUB,192,CUB,192,1970,4.83
CUB,192,CUB,192,1971,4.982
CUB,192,CUB,192,1972,5.134
CUB,192,CUB,192,1973,5.286
CUB,192,CUB,192,1974,5.438
CUB,192,CUB,192,1975,5.59
CUB,192,CUB,192,1976,5.676
CUB,192,CUB,192,1977,5.762
CUB,192,CUB,192,1978,5.848
CUB,192,CUB,192,1979,5.934
CUB,192,CUB,192,1980,6.02
CUB,192,CUB,192,1981,6.214
CUB,192,CUB,192,1982,6.408
CUB,192,CUB,192,1983,6.602
CUB,192,CUB,192,1984,6.796
CUB,192,CUB,192,1985,6.99
CUB,192,CUB,192,1986,7.14
CUB,192,CUB,192,1987,7.29
CUB,192,CUB,192,1988,7.44
CUB,192,CUB,192,1989,7.59
CYP,196,CYP,196,1950,3.1
CYP,196,CYP,196,1951,3.22
CYP,196,CYP,196,1952,3.34
CYP,196,CYP,196,1953,3.46
CYP,196,CYP,196,1954,3.58
CYP,196,CYP,196,1955,3.7
CYP,196,CYP,196,1956,3.834
CYP,196,CYP,196,1957,3.968
CYP,196,CYP,196,1958,4.102
CYP,196,CYP,196,1959,4.236
CYP,196,CYP,196,1960,4.37
CYP,196,CYP,196,1961,4.444
CYP,196,CYP,196,1962,4.518
CYP,196,CYP,196,1963,4.592
CYP,196,CYP,196,1964,4.666
CYP,196,CYP,196,1965,4.74
CYP,196,CYP,196,1966,4.808
CYP,196,CYP,196,1967,4.876
CYP,196,CYP,196,1968,4.944
CYP,196,CYP,196,1969,5.012
CYP,196,CYP,196,1970,5.08
CYP,196,CYP,196,1971,5.252
CYP,196,CYP,196,1972,5.424
CYP,196,CYP,196,1973,5.596
CYP,196,CYP,196,1974,5.768
CYP,196,CYP,196,1975,5.94
CYP,196,CYP,196,1976,6.096
CYP,196,CYP,196,1977,6.252
CYP,196,CYP,196,1978,6.408
CYP,196,CYP,196,1979,6.564
CYP,196,CYP,196,1980,6.72
CYP,196,CYP,196,1981,6.914
CYP,196,CYP,196,1982,7.108
CYP,196,CYP,196,1983,7.302
CYP,196,CYP,196,1984,7.496
CYP,196,CYP,196,1985,7.69
CYP,196,CYP,196,1986,7.892
CYP,196,CYP,196,1987,8.094
CYP,196,CYP,196,1988,8.296
CYP,196,CYP,196,1989,8.498
CZE,203,CZE,203,1950,8.07
CZE,203,CZE,203,1951,8.1
CZE,203,CZE,203,1952,8.13
CZE,203,CZE,203,1953,8.16
CZE,203,CZE,203,1954,8.19
CZE,203,CZE,203,1955,8.22
CZE,203,CZE,203,1956,8.192
CZE,203,CZE,203,1957,8.164
CZE,203,CZE,203,1958,8.136
CZE,203,CZE,203,1959,8.108
CZE,203,CZE,203,1960,8.08
CZE,203,CZE,203,1961,8.24
CZE,203,CZE,203,1962,8.4
CZE,203,CZE,203,1963,8.56
CZE,203,CZE,203,1964,8.72
CZE,203,CZE,203,1965,8.88
CZE,203,CZE,203,1966,9.016
CZE,203,CZE,203,1967,9.152
CZE,203,CZE,203,1968,9.288
CZE,203,CZE,203,1969,9.424
CZE,203,CZE,203,1970,9.56
CZE,203,CZE,203,1971,9.618
CZE,203,CZE,203,1972,9.676
CZE,203,CZE,203,1973,9.734
CZE,203,CZE,203,1974,9.792
CZE,203,CZE,203,1975,9.85
CZE,203,CZE,203,1976,9.926
CZE,203,CZE,203,1977,10.002
CZE,203,CZE,203,1978,10.078
CZE,203,CZE,203,1979,10.154
CZE,203,CZE,203,1980,10.23
CZE,203,CZE,203,1981,10.276
CZE,203,CZE,203,1982,10.322
CZE,203,CZE,203,1983,10.368
CZE,203,CZE,203,1984,10.414
CZE,203,CZE,203,1985,10.46
CZE,203,CZE,203,1986,10.544
CZE,203,CZE,203,1987,10.628
CZE,203,CZE,203,1988,10.712
CZE,203,CZE,203,1989,10.796
DEU,276,DEU,276,1950,6.71
DEU,276,DEU,276,1951,6.862
DEU,276,DEU,276,1952,7.014
DEU,276,DEU,276,1953,7.166
DEU,276,DEU,276,1954,7.318
DEU,276,DEU,276,1955,7.47
DEU,276,DEU,276,1956,7.482
DEU,276,DEU,276,1957,7.494
DEU,276,DEU,276,1958,7.506
DEU,276,DEU,276,1959,7.518
DEU,276,DEU,276,1960,7.53
DEU,276,DEU,276,1961,7.56
DEU,276,DEU,276,1962,7.59
DEU,276,DEU,276,1963,7.62
DEU,276,DEU,276,1964,7.65
DEU,276,DEU,276,1965,7.68
DEU,276,DEU,276,1966,7.686
DEU,276,DEU,276,1967,7.692
DEU,276,DEU,276,1968,7.698
DEU,276,DEU,276,1969,7.704
DEU,276,DEU,276,1970,7.71
DEU,276,DEU,276,1971,7.684
DEU,276,DEU,276,1972,7.658
DEU,276,DEU,276,1973,7.632
DEU,276,DEU,276,1974,7.606
DEU,276,DEU,276,1975,7.58
DEU,276,DEU,276,1976,7.59
DEU,276,DEU,276,1977,7.6
DEU,276,DEU,276,1978,7.61
DEU,276,DEU,276,1979,7.62
DEU,276,DEU,276,1980,7.63
DEU,276,DEU,276,1981,7.614
DEU,276,DEU,276,1982,7.598
DEU,276,DEU,276,1983,7.582
DEU,276,DEU,276,1984,7.566
DEU,276,DEU,276,1985,7.55
DEU,276,DEU,276,1986,7.794
DEU,276,DEU,276,1987,8.038
DEU,276,DEU,276,1988,8.282
DEU,276,DEU,276,1989,8.526
DNK,208,DNK,208,1950,5.39
DNK,208,DNK,208,1951,5.15
DNK,208,DNK,208,1952,4.91
DNK,208,DNK,208,1953,4.67
DNK,208,DNK,208,1954,4.43
DNK,208,DNK,208,1955,4.19
DNK,208,DNK,208,1956,4.264
DNK,208,DNK,208,1957,4.338
DNK,208,DNK,208,1958,4.412
DNK,208,DNK,208,1959,4.486
DNK,208,DNK,208,1960,4.56
DNK,208,DNK,208,1961,4.65
DNK,208,DNK,208,1962,4.74
DNK,208,DNK,208,1963,4.83
DNK,208,DNK,208,1964,4.92
DNK,208,DNK,208,1965,5.01
DNK,208,DNK,208,1966,5.166
DNK,208,DNK,208,1967,5.322
DNK,208,DNK,208,1968,5.478
DNK,208,DNK,208,1969,5.634
DNK,208,DNK,208,1970,5.79
DNK,208,DNK,208,1971,5.922
DNK,208,DNK,208,1972,6.054
DNK,208,DNK,208,1973,6.186
DNK,208,DNK,208,1974,6.318
DNK,208,DNK,208,1975,6.45
DNK,208,DNK,208,1976,6.622
DNK,208,DNK,208,1977,6.794
DNK,208,DNK,208,1978,6.966
DNK,208,DNK,208,1979,7.138
DNK,208,DNK,208,1980,7.31
DNK,208,DNK,208,1981,7.452
DNK,208,DNK,208,1982,7.594
DNK,208,DNK,208,1983,7.736
DNK,208,DNK,208,1984,7.878
DNK,208,DNK,208,1985,8.02
DNK,208,DNK,208,1986,8.208
DNK,208,DNK,208,1987,8.396
DNK,208,DNK,208,1988,8.584
DNK,208,DNK,208,1989,8.772
DOM,214,DOM,214,1950,2.4
DOM,214,DOM,214,1951,2.402
DOM,214,DOM,214,1952,2.404
DOM,214,DOM,214,1953,2.406
DOM,214,DOM,214,1954,2.408
DOM,214,DOM,214,1955,2.41
DOM,214,DOM,214,1956,2.41
DOM,214,DOM,214,1957,2.41
DOM,214,DOM,214,1958,2.41
DOM,214,DOM,214,1959,2.41
DOM,214,DOM,214,1960,2.41
DOM,214,DOM,214,1961,2.452
DOM,214,DOM,214,1962,2.494
DOM,214,DOM,214,1963,2.536
DOM,214,DOM,214,1964,2.578
DOM,214,DOM,214,1965,2.62
DOM,214,DOM,214,1966,2.704
DOM,214,DOM,214,1967,2.788
DOM,214,DOM,214,1968,2.872
DOM,214,DOM,214,1969,2.956
DOM,214,DOM,214,1970,3.04
DOM,214,DOM,214,1971,3.122
DOM,214,DOM,214,1972,3.204
DOM,214,DOM,214,1973,3.286
DOM,214,DOM,214,1974,3.368
DOM,214,DOM,214,1975,3.45
DOM,214,DOM,214,1976,3.554
DOM,214,DOM,214,1977,3.658
DOM,214,DOM,214,1978,3.762
DOM,214,DOM,214,1979,3.866
DOM,214,DOM,214,1980,3.97
DOM,214,DOM,214,1981,4.078
DOM,214,DOM,214,1982,4.186
DOM,214,DOM,214,1983,4.294
DOM,214,DOM,214,1984,4.402
DOM,214,DOM,214,1985,4.51
DOM,214,DOM,214,1986,4.636
DOM,214,DOM,214,1987,4.762
DOM,214,DOM,214,1988,4.888
DOM,214,DOM,214,1989,5.014
DZA,12,DZA,12,1950,0.9
DZA,12,DZA,12,1951,0.9
DZA,12,DZA,12,1952,0.9
DZA,12,DZA,12,1953,0.9
DZA,12,DZA,12,1954,0.9
DZA,12,DZA,12,1955,0.9
DZA,12,DZA,12,1956,0.864
DZA,12,DZA,12,1957,0.828
DZA,12,DZA,12,1958,0.792
DZA,12,DZA,12,1959,0.756
DZA,12,DZA,12,1960,0.72
DZA,12,DZA,12,1961,0.704
DZA,12,DZA,12,1962,0.688
DZA,12,DZA,12,1963,0.672
DZA,12,DZA,12,1964,0.656
DZA,12,DZA,12,1965,0.64
DZA,12,DZA,12,1966,0.668
DZA,12,DZA,12,1967,0.696
DZA,12,DZA,12,1968,0.724
DZA,12,DZA,12,1969,0.752
DZA,12,DZA,12,1970,0.78
DZA,12,DZA,12,1971,0.86
DZA,12,DZA,12,1972,0.94
DZA,12,DZA,12,1973,1.02
DZA,12,DZA,12,1974,1.1
DZA,12,DZA,12,1975,1.18
DZA,12,DZA,12,1976,1.288
DZA,12,DZA,12,1977,1.396
DZA,12,DZA,12,1978,1.504
DZA,12,DZA,12,1979,1.612
DZA,12,DZA,12,1980,1.72
DZA,12,DZA,12,1981,1.878
DZA,12,DZA,12,1982,2.036
DZA,12,DZA,12,1983,2.194
DZA,12,DZA,12,1984,2.352
DZA,12,DZA,12,1985,2.51
DZA,12,DZA,12,1986,2.684
DZA,12,DZA,12,1987,2.858
DZA,12,DZA,12,1988,3.032
