src_abb,src_num,tgt_abb,tgt_num,year,birth_rateper1000
MLT,470,MLT,470,1978,18.2
MMR,104,MMR,104,1978,36.351
MNG,496,MNG,496,1978,39.585
MOZ,508,MOZ,508,1978,46.854
MRT,478,MRT,478,1978,44.013
MUS,480,MUS,480,1978,27.1
MWI,454,MWI,454,1978,51.606
MYS,458,MYS,458,1978,31.459
NAM,516,NAM,516,1978,42.544
NCL,540,NCL,540,1978,26.4
NER,562,NER,562,1978,56.439
NGA,566,NGA,566,1978,47.202
NIC,558,NIC,558,1978,45.343
NLD,528,NLD,528,1978,12.6
NOR,578,NOR,578,1978,12.8
NPL,524,NPL,524,1978,42.073
NZL,554,NZL,554,1978,16.3
OMN,512,OMN,512,1978,50.003
PAK,586,PAK,586,1978,42.322
PAN,591,PAN,591,1978,32.2
PER,604,PER,604,1978,37.249
PHL,608,PHL,608,1978,37.138
PNG,598,PNG,598,1978,40.156
POL,616,POL,616,1978,19.1
PRI,630,PRI,630,1978,24.1
PRK,408,PRK,408,1978,21.293
PRT,620,PRT,620,1978,17.5
PRY,600,PRY,600,1978,36.202
PSE,275,PSE,275,1978,
PYF,258,PYF,258,1978,31.462
QAT,634,QAT,634,1978,35.49
ROU,642,ROU,642,1978,19
RUS,643,RUS,643,1978,15.951
RWA,646,RWA,646,1978,53.497
SAU,682,SAU,682,1978,44.631
SEN,686,SEN,686,1978,48.702
SGP,702,SGP,702,1978,16.8
SLB,90,SLB,90,1978,45.776
SLE,694,SLE,694,1978,47.451
SLV,222,SLV,222,1978,38.986
SOM,706,SOM,706,1978,44.141
STP,678,STP,678,1978,41.297
SUR,740,SUR,740,1978,30.266
SVK,703,SVK,703,1978,20.5
SVN,705,SVN,705,1978,16.3
SWE,752,SWE,752,1978,11.3
SWZ,748,SWZ,748,1978,49.799
SYC,690,SYC,690,1978,28.9
SYR,760,SYR,760,1978,45.476
TCD,148,TCD,148,1978,49.487
TGO,768,TGO,768,1978,47.633
THA,764,THA,764,1978,28.479
TJK,762,TJK,762,1978,40.002
TKM,795,TKM,795,1978,36.6
TLS,626,TLS,626,1978,37.402
TON,776,TON,776,1978,33.899
TTO,780,TTO,780,1978,27.928
TUN,788,TUN,788,1978,36.184
TUR,792,TUR,792,1978,35.795
TZA,834,TZA,834,1978,46.926
UGA,800,UGA,800,1978,48.816
UKR,804,UKR,804,1978,15.202
URY,858,URY,858,1978,19.965
USA,840,USA,840,1978,15
UZB,860,UZB,860,1978,35.861
VCT,670,VCT,670,1978,32.443
VEN,862,VEN,862,1978,33.405
VIR,850,VIR,850,1978,26.9
VNM,704,VNM,704,1978,32.685
VUT,548,VUT,548,1978,39.623
WSM,882,WSM,882,1978,37.579
YEM,887,YEM,887,1978,54.863
ZAF,710,ZAF,710,1978,36.167
ZMB,894,ZMB,894,1978,48.53
ZWE,716,ZWE,716,1978,46.965
ABW,533,ABW,533,1979,22.478
AFG,4,AFG,4,1979,50.436
AGO,24,AGO,24,1979,50.139
ALB,8,ALB,8,1979,27.262
ARE,784,ARE,784,1979,29.666
ARG,32,ARG,32,1979,25.066
ARM,51,ARM,51,1979,23.538
ATG,28,ATG,28,1979,18.169
AUS,36,AUS,36,1979,15.3
AUT,40,AUT,40,1979,11.4
AZE,31,AZE,31,1979,26.34
BDI,108,BDI,108,1979,50.726
BEL,56,BEL,56,1979,12.6
BEN,204,BEN,204,1979,47.348
BFA,854,BFA,854,1979,49.022
BGD,50,BGD,50,1979,43.525
BGR,100,BGR,100,1979,15.3
BHR,48,BHR,48,1979,32.934
BHS,44,BHS,44,1979,25.745
BIH,70,BIH,70,1979,18.817
BLR,112,BLR,112,1979,16.008
BLZ,84,BLZ,84,1979,41.792
BOL,68,BOL,68,1979,39.659
BRA,76,BRA,76,1979,32.14
BRB,52,BRB,52,1979,17.813
BRN,96,BRN,96,1979,32.492
BTN,64,BTN,64,1979,44.839
BWA,72,BWA,72,1979,44.414
CAF,140,CAF,140,1979,41.826
CAN,124,CAN,124,1979,15.4
CHE,756,CHE,756,1979,11.4
CHL,152,CHL,152,1979,23.929
CHN,156,CHN,156,1979,17.82
CIV,384,CIV,384,1979,49.156
CMR,120,CMR,120,1979,45.919
COD,180,COD,180,1979,46.31
COG,178,COG,178,1979,42.485
COL,170,COL,170,1979,31.576
COM,174,COM,174,1979,45.711
CPV,132,CPV,132,1979,41.016
CRI,188,CRI,188,1979,29.851
CUB,192,CUB,192,1979,16.703
CYP,196,CYP,196,1979,19.543
CZE,203,CZE,203,1979,16.7
DEU,276,DEU,276,1979,10.5
DJI,262,DJI,262,1979,41.574
DNK,208,DNK,208,1979,11.6
DOM,214,DOM,214,1979,34.65
DZA,12,DZA,12,1979,44.014
ECU,218,ECU,218,1979,35.185
EGY,818,EGY,818,1979,39.098
ERI,232,ERI,232,1979,45.264
ESP,724,ESP,724,1979,16.2
EST,233,EST,233,1979,14.9
ETH,231,ETH,231,1979,48.841
FIN,246,FIN,246,1979,13.3
FJI,242,FJI,242,1979,33.76
FRA,250,FRA,250,1979,14
FSM,583,FSM,583,1979,38.765
GAB,266,GAB,266,1979,38.141
GBR,826,GBR,826,1979,13.1
GEO,268,GEO,268,1979,18.519
GHA,288,GHA,288,1979,42.952
GIN,324,GIN,324,1979,47.852
GMB,270,GMB,270,1979,47.303
GNB,624,GNB,624,1979,47.979
GNQ,226,GNQ,226,1979,43.156
GRC,300,GRC,300,1979,15.5
GRD,308,GRD,308,1979,30.772
GTM,320,GTM,320,1979,44.159
GUM,316,GUM,316,1979,28.968
GUY,328,GUY,328,1979,31.097
HKG,344,HKG,344,1979,16.8
HND,340,HND,340,1979,44.499
HRV,191,HRV,191,1979,15.1
HTI,332,HTI,332,1979,41.437
HUN,348,HUN,348,1979,15
IDN,360,IDN,360,1979,34.069
IND,356,IND,356,1979,36.401
IRL,372,IRL,372,1979,21.5
IRN,364,IRN,364,1979,43.67
IRQ,368,IRQ,368,1979,40.415
ISL,352,ISL,352,1979,19.8
ISR,376,ISR,376,1979,24.7
ITA,380,ITA,380,1979,11.9
JAM,388,JAM,388,1979,28.85
JOR,400,JOR,400,1979,41.79
JPN,392,JPN,392,1979,14.1
KAZ,398,KAZ,398,1979,24
KEN,404,KEN,404,1979,49.863
KGZ,417,KGZ,417,1979,31.648
KHM,116,KHM,116,1979,44.067
KIR,296,KIR,296,1979,35.798
KOR,410,KOR,410,1979,23
KWT,414,KWT,414,1979,38.18
LAO,418,LAO,418,1979,42.739
LBN,422,LBN,422,1979,29.755
LBR,430,LBR,430,1979,48.711
LBY,434,LBY,434,1979,41.658
LCA,662,LCA,662,1979,36.329
LKA,144,LKA,144,1979,27.342
LSO,426,LSO,426,1979,42.855
LTU,440,LTU,440,1979,15.3
LUX,442,LUX,442,1979,11.2
LVA,428,LVA,428,1979,13.8
MAC,446,MAC,446,1979,14.044
MAR,504,MAR,504,1979,38.276
MDA,498,MDA,498,1979,20.777
MDG,450,MDG,450,1979,46.603
MDV,462,MDV,462,1979,45.966
MEX,484,MEX,484,1979,35.693
MKD,807,MKD,807,1979,21.322
MLI,466,MLI,466,1979,49.79
MLT,470,MLT,470,1979,18.6
MMR,104,MMR,104,1979,35.888
MNG,496,MNG,496,1979,39.146
MOZ,508,MOZ,508,1979,46.757
MRT,478,MRT,478,1979,43.703
MUS,480,MUS,480,1979,27.5
MWI,454,MWI,454,1979,51.48
MYS,458,MYS,458,1979,31.385
NAM,516,NAM,516,1979,42.164
NCL,540,NCL,540,1979,26.3
NER,562,NER,562,1979,56.539
NGA,566,NGA,566,1979,47.094
NIC,558,NIC,558,1979,45.035
NLD,528,NLD,528,1979,12.5
NOR,578,NOR,578,1979,12.7
NPL,524,NPL,524,1979,41.929
NZL,554,NZL,554,1979,16.8
OMN,512,OMN,512,1979,49.973
PAK,586,PAK,586,1979,42.29
PAN,591,PAN,591,1979,31.528
PER,604,PER,604,1979,36.661
PHL,608,PHL,608,1979,36.869
PNG,598,PNG,598,1979,39.836
POL,616,POL,616,1979,19.6
PRI,630,PRI,630,1979,23.4
PRK,408,PRK,408,1979,20.647
PRT,620,PRT,620,1979,16.6
PRY,600,PRY,600,1979,36.425
PSE,275,PSE,275,1979,
PYF,258,PYF,258,1979,31.085
QAT,634,QAT,634,1979,35.429
ROU,642,ROU,642,1979,18.6
RUS,643,RUS,643,1979,15.8
RWA,646,RWA,646,1979,53.676
SAU,682,SAU,682,1979,44.386
SEN,686,SEN,686,1979,48.545
SGP,702,SGP,702,1979,17.1
SLB,90,SLB,90,1979,44.978
SLE,694,SLE,694,1979,47.478
SLV,222,SLV,222,1979,38.262
SOM,706,SOM,706,1979,44.004
STP,678,STP,678,1979,41.324
SUR,740,SUR,740,1979,29.956
SVK,703,SVK,703,1979,20.3
SVN,705,SVN,705,1979,16.3
SWE,752,SWE,752,1979,11.6
SWZ,748,SWZ,748,1979,49.582
SYC,690,SYC,690,1979,27.6
SYR,760,SYR,760,1979,45.096
TCD,148,TCD,148,1979,49.629
TGO,768,TGO,768,1979,47.392
THA,764,THA,764,1979,27.444
TJK,762,TJK,762,1979,40.24
TKM,795,TKM,795,1979,36.454
TLS,626,TLS,626,1979,37.626
TON,776,TON,776,1979,34.319
TTO,780,TTO,780,1979,28.32
TUN,788,TUN,788,1979,35.594
TUR,792,TUR,792,1979,35.168
TZA,834,TZA,834,1979,46.7
UGA,800,UGA,800,1979,48.93
UKR,804,UKR,804,1979,15.174
URY,858,URY,858,1979,19.588
USA,840,USA,840,1979,15.6
UZB,860,UZB,860,1979,34.4
VCT,670,VCT,670,1979,31.59
VEN,862,VEN,862,1979,33.037
VIR,850,VIR,850,1979,26.35
VNM,704,VNM,704,1979,32.298
VUT,548,VUT,548,1979,39.385
WSM,882,WSM,882,1979,37.285
YEM,887,YEM,887,1979,54.722
ZAF,710,ZAF,710,1979,36.079
ZMB,894,ZMB,894,1979,48.225
ZWE,716,ZWE,716,1979,46.238
ABW,533,ABW,533,1980,22.472
AFG,4,AFG,4,1980,50.321
AGO,24,AGO,24,1980,50.134
ALB,8,ALB,8,1980,26.981
ARE,784,ARE,784,1980,29.839
ARG,32,ARG,32,1980,24.718
ARM,51,ARM,51,1980,23.823
ATG,28,ATG,28,1980,18.047
AUS,36,AUS,36,1980,15.3
AUT,40,AUT,40,1980,12
AZE,31,AZE,31,1980,26.591
BDI,108,BDI,108,1980,51.038
BEL,56,BEL,56,1980,12.6
BEN,204,BEN,204,1980,47.337
BFA,854,BFA,854,1980,49.099
BGD,50,BGD,50,1980,43.039
BGR,100,BGR,100,1980,14.5
BHR,48,BHR,48,1980,32.931
BHS,44,BHS,44,1980,26.075
BIH,70,BIH,70,1980,18.474
BLR,112,BLR,112,1980,16.177
BLZ,84,BLZ,84,1980,41.365
BOL,68,BOL,68,1980,39.193
BRA,76,BRA,76,1980,31.875
BRB,52,BRB,52,1980,17.698
BRN,96,BRN,96,1980,31.899
BTN,64,BTN,64,1980,44.303
BWA,72,BWA,72,1980,44.154
CAF,140,CAF,140,1980,41.984
CAN,124,CAN,124,1980,15.4
CHE,756,CHE,756,1980,11.7
CHL,152,CHL,152,1980,23.555
CHN,156,CHN,156,1980,18.21
CIV,384,CIV,384,1980,48.566
CMR,120,CMR,120,1980,46.105
COD,180,COD,180,1980,46.296
COG,178,COG,178,1980,41.978
COL,170,COL,170,1980,31.196
COM,174,COM,174,1980,45.84
CPV,132,CPV,132,1980,41.329
CRI,188,CRI,188,1980,29.93
CUB,192,CUB,192,1980,16.278
CYP,196,CYP,196,1980,19.876
CZE,203,CZE,203,1980,14.9
DEU,276,DEU,276,1980,11.1
DJI,262,DJI,262,1980,41.27
DNK,208,DNK,208,1980,11.2
DOM,214,DOM,214,1980,34.088
DZA,12,DZA,12,1980,43.226
ECU,218,ECU,218,1980,34.624
EGY,818,EGY,818,1980,39.017
ERI,232,ERI,232,1980,45.254
ESP,724,ESP,724,1980,15.2
EST,233,EST,233,1980,15
ETH,231,ETH,231,1980,48.97
FIN,246,FIN,246,1980,13.2
FJI,242,FJI,242,1980,33.702
FRA,250,FRA,250,1980,14
FSM,583,FSM,583,1980,38.935
GAB,266,GAB,266,1980,38.258
GBR,826,GBR,826,1980,13.4
GEO,268,GEO,268,1980,18.588
GHA,288,GHA,288,1980,42.761
GIN,324,GIN,324,1980,48.107
GMB,270,GMB,270,1980,47.1
GNB,624,GNB,624,1980,48.73
GNQ,226,GNQ,226,1980,43.264
GRC,300,GRC,300,1980,15.4
GRD,308,GRD,308,1980,31.304
GTM,320,GTM,320,1980,43.824
GUM,316,GUM,316,1980,28.432
GUY,328,GUY,328,1980,31
HKG,344,HKG,344,1980,17
HND,340,HND,340,1980,44.013
HRV,191,HRV,191,1980,14.8
HTI,332,HTI,332,1980,42.014
HUN,348,HUN,348,1980,13.9
IDN,360,IDN,360,1980,33.425
IND,356,IND,356,1980,36.167
IRL,372,IRL,372,1980,21.7
IRN,364,IRN,364,1980,44.108
IRQ,368,IRQ,368,1980,39.971
ISL,352,ISL,352,1980,19.8
ISR,376,ISR,376,1980,24.3
ITA,380,ITA,380,1980,11.3
JAM,388,JAM,388,1980,28.74
JOR,400,JOR,400,1980,41.094
JPN,392,JPN,392,1980,13.5
KAZ,398,KAZ,398,1980,23.9
KEN,404,KEN,404,1980,49.564
KGZ,417,KGZ,417,1980,29.6
KHM,116,KHM,116,1980,45.883
KIR,296,KIR,296,1980,36.242
KOR,410,KOR,410,1980,22.6
KWT,414,KWT,414,1980,37.416
LAO,418,LAO,418,1980,42.763
LBN,422,LBN,422,1980,29.364
LBR,430,LBR,430,1980,48.652
LBY,434,LBY,434,1980,40.304
LCA,662,LCA,662,1980,35.664
LKA,144,LKA,144,1980,27.004
LSO,426,LSO,426,1980,42.398
LTU,440,LTU,440,1980,15.2
LUX,442,LUX,442,1980,11.4
LVA,428,LVA,428,1980,14.1
MAC,446,MAC,446,1980,15.985
MAR,504,MAR,504,1980,37.907
MDA,498,MDA,498,1980,21.063
MDG,450,MDG,450,1980,46.21
MDV,462,MDV,462,1980,46.59
MEX,484,MEX,484,1980,34.809
MKD,807,MKD,807,1980,21.163
MLI,466,MLI,466,1980,49.669
MLT,470,MLT,470,1980,17.7
MMR,104,MMR,104,1980,35.386
MNG,496,MNG,496,1980,38.81
MOZ,508,MOZ,508,1980,46.628
MRT,478,MRT,478,1980,43.393
MUS,480,MUS,480,1980,27.2
MWI,454,MWI,454,1980,51.34
MYS,458,MYS,458,1980,31.308
NAM,516,NAM,516,1980,41.797
NCL,540,NCL,540,1980,26.2
NER,562,NER,562,1980,56.629
NGA,566,NGA,566,1980,46.94
NIC,558,NIC,558,1980,44.639
NLD,528,NLD,528,1980,12.8
NOR,578,NOR,578,1980,12.5
NPL,524,NPL,524,1980,41.749
NZL,554,NZL,554,1980,16.2
OMN,512,OMN,512,1980,49.744
PAK,586,PAK,586,1980,42.26
PAN,591,PAN,591,1980,30.898
PER,604,PER,604,1980,36.1
PHL,608,PHL,608,1980,36.567
PNG,598,PNG,598,1980,39.458
POL,616,POL,616,1980,19.6
PRI,630,PRI,630,1980,22.8
PRK,408,PRK,408,1980,20.471
PRT,620,PRT,620,1980,16.2
PRY,600,PRY,600,1980,36.593
PSE,275,PSE,275,1980,
PYF,258,PYF,258,1980,30.789
QAT,634,QAT,634,1980,35.107
ROU,642,ROU,642,1980,17.9
RUS,643,RUS,643,1980,15.9
RWA,646,RWA,646,1980,53.717
SAU,682,SAU,682,1980,44.116
SEN,686,SEN,686,1980,48.345
SGP,702,SGP,702,1980,17.6
SLB,90,SLB,90,1980,44.204
SLE,694,SLE,694,1980,47.511
SLV,222,SLV,222,1980,37.486
SOM,706,SOM,706,1980,43.982
STP,678,STP,678,1980,41.299
SUR,740,SUR,740,1980,29.799
SVK,703,SVK,703,1980,19.1
SVN,705,SVN,705,1980,15.7
SWE,752,SWE,752,1980,11.7
SWZ,748,SWZ,748,1980,49.28
SYC,690,SYC,690,1980,28.9
SYR,760,SYR,760,1980,44.627
TCD,148,TCD,148,1980,49.75
TGO,768,TGO,768,1980,47.1
THA,764,THA,764,1980,26.45
TJK,762,TJK,762,1980,40.627
TKM,795,TKM,795,1980,36.301
TLS,626,TLS,626,1980,38.134
TON,776,TON,776,1980,34.621
TTO,780,TTO,780,1980,28.639
TUN,788,TUN,788,1980,34.962
TUR,792,TUR,792,1980,34.522
TZA,834,TZA,834,1980,46.455
UGA,800,UGA,800,1980,49.045
UKR,804,UKR,804,1980,15.147
URY,858,URY,858,1980,19.213
USA,840,USA,840,1980,15.9
UZB,860,UZB,860,1980,33.9
VCT,670,VCT,670,1980,30.815
VEN,862,VEN,862,1980,32.645
VIR,850,VIR,850,1980,25.8
VNM,704,VNM,704,1980,31.965
VUT,548,VUT,548,1980,39.12
WSM,882,WSM,882,1980,36.992
YEM,887,YEM,887,1980,54.636
ZAF,710,ZAF,710,1980,36.031
ZMB,894,ZMB,894,1980,47.912
ZWE,716,ZWE,716,1980,45.345
ABW,533,ABW,533,1981,22.424
AFG,4,AFG,4,1981,50.21
AGO,24,AGO,24,1981,50.207
ALB,8,ALB,8,1981,26.772
ARE,784,ARE,784,1981,30.059
ARG,32,ARG,32,1981,24.288
ARM,51,ARM,51,1981,24.082
ATG,28,ATG,28,1981,18.097
AUS,36,AUS,36,1981,15.7
AUT,40,AUT,40,1981,12.4
AZE,31,AZE,31,1981,26.3
BDI,108,BDI,108,1981,51.279
BEL,56,BEL,56,1981,12.6
BEN,204,BEN,204,1981,47.306
BFA,854,BFA,854,1981,49.092
BGD,50,BGD,50,1981,42.505
BGR,100,BGR,100,1981,14
BHR,48,BHR,48,1981,32.938
BHS,44,BHS,44,1981,26.387
BIH,70,BIH,70,1981,18.176
BLR,112,BLR,112,1981,16.3
BLZ,84,BLZ,84,1981,40.85
BOL,68,BOL,68,1981,38.735
BRA,76,BRA,76,1981,31.493
BRB,52,BRB,52,1981,17.615
BRN,96,BRN,96,1981,31.401
BTN,64,BTN,64,1981,43.788
BWA,72,BWA,72,1981,43.719
CAF,140,CAF,140,1981,42.163
CAN,124,CAN,124,1981,15.3
CHE,756,CHE,756,1981,11.6
CHL,152,CHL,152,1981,23.248
CHN,156,CHN,156,1981,20.91
CIV,384,CIV,384,1981,47.92
CMR,120,CMR,120,1981,46.265
COD,180,COD,180,1981,46.278
COG,178,COG,178,1981,41.43
COL,170,COL,170,1981,30.748
COM,174,COM,174,1981,45.918
CPV,132,CPV,132,1981,41.661
CRI,188,CRI,188,1981,29.957
CUB,192,CUB,192,1981,16.203
CYP,196,CYP,196,1981,20.168
CZE,203,CZE,203,1981,14
DEU,276,DEU,276,1981,11
DJI,262,DJI,262,1981,41.041
DNK,208,DNK,208,1981,10.4
DOM,214,DOM,214,1981,33.556
DZA,12,DZA,12,1981,42.34
ECU,218,ECU,218,1981,34.101
EGY,818,EGY,818,1981,38.914
ERI,232,ERI,232,1981,45.263
ESP,724,ESP,724,1981,14.1
EST,233,EST,233,1981,15.4
ETH,231,ETH,231,1981,49.086
FIN,246,FIN,246,1981,13.2
FJI,242,FJI,242,1981,33.495
FRA,250,FRA,250,1981,14.1
FSM,583,FSM,583,1981,39.037
GAB,266,GAB,266,1981,38.344
GBR,826,GBR,826,1981,13
GEO,268,GEO,268,1981,18.66
GHA,288,GHA,288,1981,42.603
GIN,324,GIN,324,1981,48.325
GMB,270,GMB,270,1981,46.908
GNB,624,GNB,624,1981,49.322
GNQ,226,GNQ,226,1981,43.329
GRC,300,GRC,300,1981,14.5
GRD,308,GRD,308,1981,31.831
GTM,320,GTM,320,1981,43.393
GUM,316,GUM,316,1981,27.965
GUY,328,GUY,328,1981,30.926
HKG,344,HKG,344,1981,16.8
HND,340,HND,340,1981,43.478
HRV,191,HRV,191,1981,14.6
HTI,332,HTI,332,1981,42.401
HUN,348,HUN,348,1981,13.3
IDN,360,IDN,360,1981,32.746
IND,356,IND,356,1981,35.918
IRL,372,IRL,372,1981,20.9
IRN,364,IRN,364,1981,44.349
IRQ,368,IRQ,368,1981,39.575
ISL,352,ISL,352,1981,18.8
ISR,376,ISR,376,1981,23.6
ITA,380,ITA,380,1981,11
JAM,388,JAM,388,1981,28.638
JOR,400,JOR,400,1981,40.468
JPN,392,JPN,392,1981,13
KAZ,398,KAZ,398,1981,24.4
KEN,404,KEN,404,1981,49.219
KGZ,417,KGZ,417,1981,30.7
KHM,116,KHM,116,1981,47.64
KIR,296,KIR,296,1981,36.569
KOR,410,KOR,410,1981,22.4
KWT,414,KWT,414,1981,36.693
LAO,418,LAO,418,1981,42.827
LBN,422,LBN,422,1981,28.948
LBR,430,LBR,430,1981,48.555
LBY,434,LBY,434,1981,39.009
LCA,662,LCA,662,1981,34.877
LKA,144,LKA,144,1981,26.552
LSO,426,LSO,426,1981,41.88
LTU,440,LTU,440,1981,15.2
LUX,442,LUX,442,1981,12.1
LVA,428,LVA,428,1981,14.2
MAC,446,MAC,446,1981,17.975
MAR,504,MAR,504,1981,37.422
MDA,498,MDA,498,1981,21.348
MDG,450,MDG,450,1981,45.819
MDV,462,MDV,462,1981,47.257
MEX,484,MEX,484,1981,33.999
MKD,807,MKD,807,1981,20.984
MLI,466,MLI,466,1981,49.539
MLT,470,MLT,470,1981,16.6
MMR,104,MMR,104,1981,34.818
MNG,496,MNG,496,1981,38.584
MOZ,508,MOZ,508,1981,46.452
MRT,478,MRT,478,1981,43.087
MUS,480,MUS,480,1981,25.5
MWI,454,MWI,454,1981,51.206
MYS,458,MYS,458,1981,31.195
NAM,516,NAM,516,1981,41.448
NCL,540,NCL,540,1981,27.7
NER,562,NER,562,1981,56.682
NGA,566,NGA,566,1981,46.741
NIC,558,NIC,558,1981,44.125
NLD,528,NLD,528,1981,12.5
NOR,578,NOR,578,1981,12.4
NPL,524,NPL,524,1981,41.533
NZL,554,NZL,554,1981,16.2
OMN,512,OMN,512,1981,49.322
PAK,586,PAK,586,1981,42.241
PAN,591,PAN,591,1981,30.314
PER,604,PER,604,1981,35.57
PHL,608,PHL,608,1981,36.242
PNG,598,PNG,598,1981,39.016
POL,616,POL,616,1981,19
PRI,630,PRI,630,1981,22
PRK,408,PRK,408,1981,20.621
PRT,620,PRT,620,1981,15.4
PRY,600,PRY,600,1981,36.677
PSE,275,PSE,275,1981,
PYF,258,PYF,258,1981,30.598
QAT,634,QAT,634,1981,34.454
ROU,642,ROU,642,1981,17
RUS,643,RUS,643,1981,16
RWA,646,RWA,646,1981,53.608
SAU,682,SAU,682,1981,43.766
SEN,686,SEN,686,1981,48.062
SGP,702,SGP,702,1981,17.6
SLB,90,SLB,90,1981,43.506
SLE,694,SLE,694,1981,47.533
SLV,222,SLV,222,1981,36.677
SOM,706,SOM,706,1981,44.092
STP,678,STP,678,1981,41.228
SUR,740,SUR,740,1981,29.746
SVK,703,SVK,703,1981,18.6
SVN,705,SVN,705,1981,15.3
SWE,752,SWE,752,1981,11.3
SWZ,748,SWZ,748,1981,48.813
SYC,690,SYC,690,1981,28.1
SYR,760,SYR,760,1981,44.064
TCD,148,TCD,148,1981,49.856
TGO,768,TGO,768,1981,46.751
THA,764,THA,764,1981,25.5
TJK,762,TJK,762,1981,41.135
TKM,795,TKM,795,1981,36.193
TLS,626,TLS,626,1981,38.807
TON,776,TON,776,1981,34.726
TTO,780,TTO,780,1981,28.788
TUN,788,TUN,788,1981,34.294
TUR,792,TUR,792,1981,33.823
TZA,834,TZA,834,1981,46.204
UGA,800,UGA,800,1981,49.159
UKR,804,UKR,804,1981,14.6
URY,858,URY,858,1981,18.872
USA,840,USA,840,1981,15.8
UZB,860,UZB,860,1981,35
VCT,670,VCT,670,1981,30.097
VEN,862,VEN,862,1981,32.251
VIR,850,VIR,850,1981,25.25
VNM,704,VNM,704,1981,31.68
VUT,548,VUT,548,1981,38.825
WSM,882,WSM,882,1981,36.692
YEM,887,YEM,887,1981,54.603
ZAF,710,ZAF,710,1981,35.983
ZMB,894,ZMB,894,1981,47.606
ZWE,716,ZWE,716,1981,44.351
ABW,533,ABW,533,1982,22.329
AFG,4,AFG,4,1982,50.098
AGO,24,AGO,24,1982,50.322
ALB,8,ALB,8,1982,26.627
ARE,784,ARE,784,1982,30.251
ARG,32,ARG,32,1982,23.846
ARM,51,ARM,51,1982,24.297
ATG,28,ATG,28,1982,18.228
AUS,36,AUS,36,1982,15.8
AUT,40,AUT,40,1982,12.5
AZE,31,AZE,31,1982,25.2
BDI,108,BDI,108,1982,51.464
BEL,56,BEL,56,1982,12.2
BEN,204,BEN,204,1982,47.256
BFA,854,BFA,854,1982,49.011
BGD,50,BGD,50,1982,41.91
BGR,100,BGR,100,1982,13.9
BHR,48,BHR,48,1982,32.931
BHS,44,BHS,44,1982,26.562
BIH,70,BIH,70,1982,17.899
BLR,112,BLR,112,1982,16.3
BLZ,84,BLZ,84,1982,40.288
BOL,68,BOL,68,1982,38.301
BRA,76,BRA,76,1982,30.99
BRB,52,BRB,52,1982,17.529
BRN,96,BRN,96,1982,30.997
BTN,64,BTN,64,1982,43.298
BWA,72,BWA,72,1982,43.094
CAF,140,CAF,140,1982,42.339
CAN,124,CAN,124,1982,15.1
CHE,756,CHE,756,1982,11.7
CHL,152,CHL,152,1982,23.015
CHN,156,CHN,156,1982,22.28
CIV,384,CIV,384,1982,47.254
CMR,120,CMR,120,1982,46.379
COD,180,COD,180,1982,46.254
COG,178,COG,178,1982,40.871
COL,170,COL,170,1982,30.263
COM,174,COM,174,1982,45.926
CPV,132,CPV,132,1982,41.989
CRI,188,CRI,188,1982,29.95
CUB,192,CUB,192,1982,16.366
CYP,196,CYP,196,1982,20.379
CZE,203,CZE,203,1982,13.7
DEU,276,DEU,276,1982,11
DJI,262,DJI,262,1982,40.857
DNK,208,DNK,208,1982,10.3
DOM,214,DOM,214,1982,33.047
DZA,12,DZA,12,1982,41.377
ECU,218,ECU,218,1982,33.606
EGY,818,EGY,818,1982,38.763
ERI,232,ERI,232,1982,45.275
ESP,724,ESP,724,1982,13.6
EST,233,EST,233,1982,15.4
ETH,231,ETH,231,1982,49.157
FIN,246,FIN,246,1982,13.7
FJI,242,FJI,242,1982,33.148
FRA,250,FRA,250,1982,14.2
FSM,583,FSM,583,1982,38.994
GAB,266,GAB,266,1982,38.395
GBR,826,GBR,826,1982,12.8
GEO,268,GEO,268,1982,18.726
GHA,288,GHA,288,1982,42.461
GIN,324,GIN,324,1982,48.505
GMB,270,GMB,270,1982,46.773
GNB,624,GNB,624,1982,49.703
GNQ,226,GNQ,226,1982,43.349
GRC,300,GRC,300,1982,14
GRD,308,GRD,308,1982,32.297
GTM,320,GTM,320,1982,42.874
GUM,316,GUM,316,1982,27.603
GUY,328,GUY,328,1982,30.794
HKG,344,HKG,344,1982,16.4
HND,340,HND,340,1982,42.908
HRV,191,HRV,191,1982,14.4
HTI,332,HTI,332,1982,42.547
HUN,348,HUN,348,1982,12.5
IDN,360,IDN,360,1982,32.02
IND,356,IND,356,1982,35.631
IRL,372,IRL,372,1982,20.3
IRN,364,IRN,364,1982,44.328
IRQ,368,IRQ,368,1982,39.24
ISL,352,ISL,352,1982,18.5
ISR,376,ISR,376,1982,24
ITA,380,ITA,380,1982,10.9
JAM,388,JAM,388,1982,28.497
JOR,400,JOR,400,1982,39.852
JPN,392,JPN,392,1982,12.8
KAZ,398,KAZ,398,1982,24.4
KEN,404,KEN,404,1982,48.817
KGZ,417,KGZ,417,1982,31.1
KHM,116,KHM,116,1982,49.063
KIR,296,KIR,296,1982,36.824
KOR,410,KOR,410,1982,21.6
