Country,Year,CINC
41,1989,0.0004175
42,1989,0.0006954
51,1989,0.0001433
52,1989,0.0002047
53,1989,0.0000151
54,1989,2.37E-06
55,1989,3.62E-06
56,1989,4.89E-06
57,1989,4.17E-06
58,1989,3.55E-06
60,1989,1.93E-06
70,1989,0.0114283
80,1989,0.0000151
90,1989,0.0007506
91,1989,0.0004912
92,1989,0.0006622
93,1989,0.0007643
94,1989,0.000246
95,1989,0.0003048
100,1989,0.0041488
101,1989,0.0042431
110,1989,0.0000665
115,1989,0.0000764
130,1989,0.0012798
135,1989,0.0031375
140,1989,0.0262257
145,1989,0.000796
150,1989,0.0003513
155,1989,0.002538
160,1989,0.0053362
165,1989,0.0005262
200,1989,0.0254856
205,1989,0.0005322
210,1989,0.0071219
211,1989,0.005776
212,1989,0.000841
220,1989,0.0209357
225,1989,0.0015521
230,1989,0.0117969
235,1989,0.0020584
260,1989,0.028475
265,1989,0.009947
290,1989,0.0116164
305,1989,0.0025935
310,1989,0.003049
315,1989,0.0081963
325,1989,0.0201763
338,1989,0.0000316
339,1989,0.0004922
345,1989,0.0050295
350,1989,0.0034182
352,1989,0.0001893
355,1989,0.0038054
360,1989,0.0084825
365,1989,0.1312931
375,1989,0.0022171
380,1989,0.0039356
385,1989,0.0018872
390,1989,0.0015146
395,1989,0.0000386
402,1989,0.0000339
403,1989,0.0000114
404,1989,0.0001082
411,1989,0.0000388
420,1989,0.0000415
432,1989,0.0004224
433,1989,0.0006312
434,1989,0.0003156
435,1989,0.0002323
436,1989,0.0003728
437,1989,0.0009153
438,1989,0.0003603
439,1989,0.0004784
450,1989,0.0001957
451,1989,0.0002331
452,1989,0.0009204
461,1989,0.0002305
471,1989,0.0008127
475,1989,0.0058931
481,1989,0.0002167
482,1989,0.0002127
483,1989,0.0004818
484,1989,0.0005519
490,1989,0.0025673
500,1989,0.0009055
501,1989,0.0013797
510,1989,0.0015155
516,1989,0.0002919
517,1989,0.0003155
520,1989,0.0006764
522,1989,0.000086
530,1989,0.0036661
540,1989,0.0018316
541,1989,0.0011384
551,1989,0.0007566
552,1989,0.0011413
553,1989,0.00042
560,1989,0.0077281
570,1989,0.0000935
571,1989,0.0001258
572,1989,0.0000559
580,1989,0.0006325
581,1989,0.0000267
590,1989,0.000066
591,1989,0.0000109
600,1989,0.0034059
615,1989,0.0044367
616,1989,0.0008146
620,1989,0.0017426
625,1989,0.0018411
630,1989,0.0111227
640,1989,0.0125039
645,1989,0.0110209
651,1989,0.0084479
652,1989,0.0037859
660,1989,0.0003611
663,1989,0.00157
666,1989,0.003031
670,1989,0.0072194
678,1989,0.0008182
680,1989,0.0007322
690,1989,0.0012967
692,1989,0.0006153
694,1989,0.0004168
696,1989,0.0012437
698,1989,0.0006152
700,1989,0.0012919
710,1989,0.1091272
712,1989,0.0004267
713,1989,0.0085318
731,1989,0.0109434
732,1989,0.018631
740,1989,0.0563449
750,1989,0.0587985
760,1989,0.000096
770,1989,0.0103152
771,1989,0.0058299
775,1989,0.0034657
780,1989,0.0009891
781,1989,6.77E-06
790,1989,0.0008858
800,1989,0.0056964
811,1989,0.0011696
812,1989,0.0005195
816,1989,0.0110388
820,1989,0.0021888
830,1989,0.0024802
835,1989,0.000143
840,1989,0.0053312
850,1989,0.0127123
900,1989,0.0067291
910,1989,0.0001868
920,1989,0.0007641
935,1989,4.61E-06
940,1989,0.000011
950,1989,0.0000787
990,1989,5.55E-06
2,1990,0.139376
20,1990,0.0116063
31,1990,0.0000506
40,1990,0.0031637
41,1990,0.000402
42,1990,0.0006853
51,1990,0.0001458
52,1990,0.0003234
53,1990,0.0000172
54,1990,2.30E-06
55,1990,3.51E-06
56,1990,4.27E-06
57,1990,4.04E-06
58,1990,3.66E-06
60,1990,1.88E-06
70,1990,0.0116818
80,1990,0.0000149
90,1990,0.0007402
91,1990,0.0004741
92,1990,0.0007138
93,1990,0.0004861
94,1990,0.0002413
95,1990,0.0002821
100,1990,0.0043062
101,1990,0.0042453
110,1990,0.0000674
115,1990,0.0000858
130,1990,0.0012489
135,1990,0.003163
140,1990,0.0236354
145,1990,0.0007967
150,1990,0.0003593
155,1990,0.0024769
160,1990,0.0051069
165,1990,0.0004992
200,1990,0.0252901
205,1990,0.0005431
210,1990,0.0070228
211,1990,0.0058403
212,1990,0.0007684
220,1990,0.0221232
223,1990,1.73E-06
225,1990,0.0016969
230,1990,0.0118246
235,1990,0.0019385
255,1990,0.0244175
260,1990,0.0291692
265,1990,0.0065017
290,1990,0.0103135
305,1990,0.0024639
310,1990,0.0026444
315,1990,0.0077648
325,1990,0.0202386
338,1990,0.000031
339,1990,0.000518
345,1990,0.0046147
350,1990,0.003441
352,1990,0.0001908
355,1990,0.0031416
360,1990,0.0063815
365,1990,0.1238611
375,1990,0.0022004
380,1990,0.0040283
385,1990,0.0019524
390,1990,0.0016018
395,1990,0.0000429
402,1990,0.0000199
403,1990,0.0000114
404,1990,0.0001197
411,1990,0.0000384
420,1990,0.0000502
432,1990,0.0004434
433,1990,0.0006602
434,1990,0.0003235
435,1990,0.0002785
436,1990,0.0003862
437,1990,0.0009147
438,1990,0.0003814
439,1990,0.0004949
450,1990,0.000196
451,1990,0.0002405
452,1990,0.000881
461,1990,0.0002428
471,1990,0.0007896
475,1990,0.0061654
481,1990,0.0001848
482,1990,0.0002017
483,1990,0.0005977
484,1990,0.0003113
490,1990,0.0025798
500,1990,0.0010741
501,1990,0.0012588
510,1990,0.0014955
516,1990,0.0002935
517,1990,0.0003049
520,1990,0.0006721
522,1990,0.0000855
530,1990,0.004012
540,1990,0.0018415
541,1990,0.0011383
551,1990,0.0007405
552,1990,0.0010785
553,1990,0.0004138
560,1990,0.0074112
565,1990,0.0001255
570,1990,0.0000926
571,1990,0.0001287
572,1990,0.0000496
580,1990,0.0005894
581,1990,0.0000267
590,1990,0.0000641
591,1990,9.80E-06
600,1990,0.0034196
615,1990,0.0044635
616,1990,0.0007499
620,1990,0.0019095
625,1990,0.0018459
630,1990,0.009073
640,1990,0.0127252
645,1990,0.0125427
651,1990,0.00785
652,1990,0.0038576
660,1990,0.0004276
663,1990,0.0010838
666,1990,0.0029583
670,1990,0.0092878
678,1990,0.0012684
679,1990,0.0015726
680,1990,0.000256
690,1990,0.0032927
692,1990,0.0006298
694,1990,0.0004448
696,1990,0.0016085
698,1990,0.0006339
700,1990,0.0011803
710,1990,0.1059285
712,1990,0.0004121
713,1990,0.008276
731,1990,0.0121306
732,1990,0.0187157
740,1990,0.0557047
750,1990,0.0589141
760,1990,0.0001119
770,1990,0.0105248
771,1990,0.0059173
775,1990,0.003781
780,1990,0.0009889
781,1990,6.78E-06
790,1990,0.0008659
800,1990,0.0056031
811,1990,0.0012802
812,1990,0.000622
816,1990,0.0096855
820,1990,0.0025055
830,1990,0.0027857
835,1990,0.0000883
840,1990,0.0051582
850,1990,0.0125863
900,1990,0.0067922
910,1990,0.0001919
920,1990,0.0008167
935,1990,4.60E-06
940,1990,0.000011
950,1990,0.000083
990,1990,5.41E-06
2,1991,0.1355988
20,1991,0.0123652
31,1991,0.0000426
40,1991,0.0032334
41,1991,0.0004223
42,1991,0.0007149
51,1991,0.0001421
52,1991,0.0003156
53,1991,0.0000154
54,1991,2.27E-06
55,1991,3.52E-06
56,1991,4.33E-06
57,1991,4.06E-06
58,1991,3.46E-06
60,1991,1.82E-06
70,1991,0.0119515
80,1991,0.0000154
90,1991,0.0007931
91,1991,0.0004924
92,1991,0.0008061
93,1991,0.0004419
94,1991,0.0002517
95,1991,0.0002874
100,1991,0.0045097
101,1991,0.0046515
110,1991,0.0000704
115,1991,0.0000866
130,1991,0.0013035
135,1991,0.0033284
140,1991,0.0243416
145,1991,0.000846
150,1991,0.0003916
155,1991,0.0026393
160,1991,0.0054669
165,1991,0.0005339
200,1991,0.0264498
205,1991,0.0005525
210,1991,0.0073363
211,1991,0.006281
212,1991,0.0008248
220,1991,0.0234724
223,1991,1.97E-06
225,1991,0.0017099
230,1991,0.0122554
235,1991,0.0018821
255,1991,0.0328156
290,1991,0.0097754
305,1991,0.0028072
310,1991,0.0024831
315,1991,0.0064177
325,1991,0.0212774
338,1991,0.0000325
339,1991,0.0004464
345,1991,0.0041586
350,1991,0.0036284
352,1991,0.0001944
355,1991,0.002603
359,1991,0.0007279
360,1991,0.0060073
365,1991,0.097295
366,1991,0.000193
367,1991,0.0004831
368,1991,0.0005511
369,1991,0.0185309
370,1991,0.0016987
371,1991,0.0003833
372,1991,0.0009231
373,1991,0.0007143
375,1991,0.0023671
380,1991,0.0043655
385,1991,0.0019046
390,1991,0.0015962
395,1991,0.0000496
402,1991,0.0000181
403,1991,0.0000123
404,1991,0.0001521
411,1991,0.0000404
420,1991,0.000053
432,1991,0.0004967
433,1991,0.0006977
434,1991,0.0003417
435,1991,0.0002523
436,1991,0.0003967
437,1991,0.0009552
438,1991,0.0004057
439,1991,0.0005194
450,1991,0.0001854
451,1991,0.0002487
452,1991,0.0009124
461,1991,0.0002532
471,1991,0.0008112
475,1991,0.0064333
481,1991,0.0001945
482,1991,0.0002462
483,1991,0.0006343
484,1991,0.0003724
490,1991,0.0027559
500,1991,0.0011297
501,1991,0.0013544
510,1991,0.0016413
516,1991,0.0003081
517,1991,0.0004647
520,1991,0.0005343
522,1991,0.0000856
530,1991,0.0031844
540,1991,0.0016723
541,1991,0.0012027
551,1991,0.0007354
552,1991,0.001142
553,1991,0.00044
560,1991,0.0077467
565,1991,0.0001219
570,1991,0.0000962
571,1991,0.0001274
572,1991,0.0000518
580,1991,0.0006153
581,1991,0.000028
590,1991,0.0000653
591,1991,0.0000119
600,1991,0.0034608
615,1991,0.0045142
616,1991,0.000804
620,1991,0.0022307
625,1991,0.0019614
630,1991,0.0104108
640,1991,0.0139737
645,1991,0.0082627
651,1991,0.0082864
652,1991,0.0047177
660,1991,0.0004569
663,1991,0.0011291
666,1991,0.0029186
670,1991,0.0126078
679,1991,0.0016836
690,1991,0.0033354
692,1991,0.0006509
694,1991,0.0006015
696,1991,0.0021577
698,1991,0.0006421
700,1991,0.001309
701,1991,0.0003152
702,1991,0.0004551
703,1991,0.000386
704,1991,0.0022937
705,1991,0.0038834
710,1991,0.1123959
712,1991,0.0004418
713,1991,0.0089337
731,1991,0.0130769
732,1991,0.0218287
740,1991,0.059807
750,1991,0.0613275
760,1991,0.0001161
770,1991,0.0112728
771,1991,0.0060833
775,1991,0.0043235
780,1991,0.0015896
781,1991,7.01E-06
790,1991,0.0009229
800,1991,0.0059346
811,1991,0.0011493
812,1991,0.0006507
816,1991,0.0105559
820,1991,0.0027288
830,1991,0.0030052
835,1991,0.0000786
840,1991,0.0051544
850,1991,0.0132269
900,1991,0.0070909
910,1991,0.0001964
920,1991,0.0008703
935,1991,4.72E-06
940,1991,0.0000113
950,1991,0.0000896
983,1991,1.56E-06
987,1991,4.17E-06
990,1991,5.31E-06
2,1992,0.1460814
20,1992,0.0124408
31,1992,0.0000438
40,1992,0.0026891
41,1992,0.0004358
42,1992,0.0007329
51,1992,0.0001448
52,1992,0.0003518
53,1992,0.000014
54,1992,2.26E-06
55,1992,3.46E-06
56,1992,4.37E-06
57,1992,4.12E-06
58,1992,3.42E-06
60,1992,1.86E-06
70,1992,0.0123137
80,1992,0.0000169
90,1992,0.0008187
91,1992,0.000499
92,1992,0.0007691
93,1992,0.0004194
94,1992,0.0002603
95,1992,0.0002923
100,1992,0.0046692
101,1992,0.0043389
110,1992,0.0000681
115,1992,0.0000725
130,1992,0.0015756
135,1992,0.003294
140,1992,0.0252967
145,1992,0.0008617
150,1992,0.0004033
155,1992,0.0027405
160,1992,0.0053667
165,1992,0.0005377
200,1992,0.0274765
205,1992,0.0005824
210,1992,0.0073989
211,1992,0.0058658
212,1992,0.0007704
220,1992,0.0235311
223,1992,1.81E-06
225,1992,0.0018061
230,1992,0.0119241
235,1992,0.0021227
255,1992,0.033026
290,1992,0.0093895
305,1992,0.0025949
310,1992,0.0022292
315,1992,0.0038604
325,1992,0.0215194
331,1992,2.68E-06
338,1992,0.0000344
339,1992,0.000608
344,1992,0.0012382
345,1992,0.0022289
346,1992,0.0008791
349,1992,0.0004346
350,1992,0.0038832
352,1992,0.0002448
355,1992,0.0023359
359,1992,0.0006665
360,1992,0.0053776
365,1992,0.0652206
366,1992,0.0002584
367,1992,0.000389
368,1992,0.0005496
369,1992,0.0242301
370,1992,0.0035852
371,1992,0.0004731
372,1992,0.0010828
373,1992,0.0012219
375,1992,0.0024238
380,1992,0.0044409
385,1992,0.0019878
390,1992,0.0017543
395,1992,0.0000497
402,1992,0.0000186
403,1992,0.0000125
404,1992,0.0001485
411,1992,0.0000413
420,1992,0.0000421
432,1992,0.0005061
433,1992,0.0007225
434,1992,0.0003502
435,1992,0.000254
436,1992,0.0004048
437,1992,0.000965
438,1992,0.0004863
439,1992,0.0005292
450,1992,0.0001891
451,1992,0.0003203
452,1992,0.0009167
461,1992,0.0002982
471,1992,0.0007687
475,1992,0.0064947
481,1992,0.0001791
482,1992,0.0002145
483,1992,0.0005819
484,1992,0.0003533
490,1992,0.0033578
500,1992,0.0012334
501,1992,0.0013711
510,1992,0.0016663
516,1992,0.0003785
517,1992,0.0004547
520,1992,0.0004844
522,1992,0.0001218
530,1992,0.003368
540,1992,0.0018104
541,1992,0.0011366
551,1992,0.0008789
552,1992,0.0011557
553,1992,0.000464
560,1992,0.0075597
565,1992,0.0001291
570,1992,0.0001016
571,1992,0.0001438
572,1992,0.0000612
580,1992,0.0006814
581,1992,0.0000287
590,1992,0.0000665
591,1992,0.0000124
600,1992,0.0035651
615,1992,0.004762
616,1992,0.0008459
620,1992,0.002194
625,1992,0.002262
630,1992,0.0105153
640,1992,0.0138949
645,1992,0.005982
651,1992,0.0085444
652,1992,0.0044273
660,1992,0.0004959
663,1992,0.0012159
666,1992,0.0036143
670,1992,0.0087121
679,1992,0.0013098
690,1992,0.0067965
692,1992,0.0006477
694,1992,0.0006027
696,1992,0.0015787
698,1992,0.0007968
700,1992,0.0013703
701,1992,0.0006498
702,1992,0.000403
703,1992,0.0003943
704,1992,0.0028861
705,1992,0.0050899
710,1992,0.117286
712,1992,0.0003833
713,1992,0.0096061
731,1992,0.0135808
732,1992,0.0232548
740,1992,0.0583034
750,1992,0.0622113
760,1992,0.0001174
770,1992,0.0117984
771,1992,0.0061464
775,1992,0.0043012
780,1992,0.0016421
781,1992,7.14E-06
790,1992,0.0009138
800,1992,0.0062488
811,1992,0.0013447
812,1992,0.0004748
816,1992,0.0094363
820,1992,0.0030905
830,1992,0.0030862
835,1992,0.0001537
840,1992,0.0053411
850,1992,0.0134583
900,1992,0.0073838
910,1992,0.0002027
920,1992,0.000859
935,1992,4.77E-06
940,1992,0.0000115
950,1992,0.000088
983,1992,1.61E-06
987,1992,4.21E-06
990,1992,5.24E-06
2,1993,0.1527098
20,1993,0.0124252
31,1993,0.0000471
40,1993,0.0026432
41,1993,0.0005075
42,1993,0.000742
51,1993,0.00015
52,1993,0.0003692
53,1993,0.000015
54,1993,2.26E-06
55,1993,3.45E-06
56,1993,4.38E-06
57,1993,4.07E-06
58,1993,3.41E-06
60,1993,1.89E-06
70,1993,0.0120307
80,1993,0.000016
90,1993,0.0008229
91,1993,0.0004931
92,1993,0.0007608
93,1993,0.0004215
94,1993,0.0002711
95,1993,0.000294
100,1993,0.0046726
101,1993,0.0045969
110,1993,0.0000576
115,1993,0.000071
130,1993,0.0014467
135,1993,0.0032562
140,1993,0.0254919
145,1993,0.0008727
150,1993,0.000416
155,1993,0.0027212
160,1993,0.0053163
165,1993,0.0005218
200,1993,0.025656
205,1993,0.0005775
210,1993,0.0073805
211,1993,0.0059483
212,1993,0.0008156
220,1993,0.0238955
221,1993,4.33E-06
223,1993,1.83E-06
225,1993,0.0019895
230,1993,0.0118562
232,1993,2.30E-06
235,1993,0.0020992
255,1993,0.0331152
290,1993,0.0093561
305,1993,0.0026507
310,1993,0.0021633
316,1993,0.0038205
317,1993,0.0018425
325,1993,0.0217223
331,1993,2.61E-06
338,1993,0.0000337
339,1993,0.0006378
343,1993,0.0002652
344,1993,0.0012819
345,1993,0.0019263
346,1993,0.000875
349,1993,0.0003905
350,1993,0.0037882
352,1993,0.0002536
355,1993,0.0019931
359,1993,0.0005769
360,1993,0.0053822
365,1993,0.0560256
366,1993,0.0002492
367,1993,0.0003776
368,1993,0.0005292
369,1993,0.0204572
370,1993,0.0031955
371,1993,0.000488
372,1993,0.0006624
373,1993,0.001078
375,1993,0.0022496
380,1993,0.0042071
385,1993,0.0019047
390,1993,0.0017315
395,1993,0.0000438
402,1993,0.0000188
403,1993,0.0000128
404,1993,0.0001517
411,1993,0.0000414
420,1993,0.0000404
432,1993,0.0005117
433,1993,0.0006989
434,1993,0.000413
435,1993,0.0002537
436,1993,0.0004015
437,1993,0.0009764
438,1993,0.0004251
439,1993,0.0005107
450,1993,0.0001571
451,1993,0.0002463
452,1993,0.0009403
461,1993,0.0002607
471,1993,0.0007727
475,1993,0.0065302
481,1993,0.000184
482,1993,0.0002104
483,1993,0.0005326
484,1993,0.0003912
490,1993,0.0028579
500,1993,0.0012596
501,1993,0.0014269
510,1993,0.0016944
516,1993,0.000321
517,1993,0.000439
520,1993,0.000482
522,1993,0.0001201
530,1993,0.0031232
531,1993,0.0005437
540,1993,0.0017683
541,1993,0.0011661
551,1993,0.0007384
552,1993,0.0010832
553,1993,0.0004692
560,1993,0.0076006
565,1993,0.0001299
570,1993,0.0000982
571,1993,0.0001603
572,1993,0.0000558
580,1993,0.0006944
581,1993,0.0000262
590,1993,0.0000654
591,1993,0.0000123
600,1993,0.0035743
615,1993,0.0046816
616,1993,0.0007968
620,1993,0.0020532
625,1993,0.0021144
630,1993,0.0107061
640,1993,0.0144736
645,1993,0.0060721
651,1993,0.0084834
652,1993,0.004848
660,1993,0.0005137
663,1993,0.0012326
666,1993,0.0038504
670,1993,0.0096779
679,1993,0.0012098
690,1993,0.0012304
692,1993,0.000396
694,1993,0.0007007
696,1993,0.0015796
698,1993,0.000823
700,1993,0.0014176
701,1993,0.0005851
702,1993,0.000381
703,1993,0.0003871
704,1993,0.0029899
705,1993,0.0039665
710,1993,0.1249838
712,1993,0.0003089
713,1993,0.0106185
731,1993,0.0131064
732,1993,0.024487
740,1993,0.0594964
750,1993,0.0622069
760,1993,0.0001183
770,1993,0.0119792
771,1993,0.0061379
775,1993,0.0051193
780,1993,0.0016504
781,1993,7.25E-06
790,1993,0.000935
800,1993,0.0064923
811,1993,0.0011495
812,1993,0.0004871
816,1993,0.0095551
820,1993,0.0032062
830,1993,0.0032098
835,1993,0.0001238
840,1993,0.005355
850,1993,0.0134275
900,1993,0.0076499
910,1993,0.00021
920,1993,0.000895
935,1993,4.82E-06
940,1993,0.0000116
950,1993,0.0000899
983,1993,1.65E-06
987,1993,4.26E-06
990,1993,5.19E-06
2,1994,0.1448253
20,1994,0.0120203
31,1994,0.0000358
40,1994,0.0019758
41,1994,0.0004392
42,1994,0.0007536
51,1994,0.0001585
52,1994,0.0003616
53,1994,0.000014
54,1994,2.26E-06
55,1994,2.85E-06
56,1994,4.39E-06
57,1994,3.37E-06
58,1994,3.43E-06
60,1994,1.88E-06
70,1994,0.0125386
80,1994,0.0000169
90,1994,0.0007613
91,1994,0.0004924
92,1994,0.0006348
93,1994,0.0003764
94,1994,0.0002626
95,1994,0.0002847
100,1994,0.0046985
101,1994,0.0046876
110,1994,0.0000578
115,1994,0.0000594
130,1994,0.0014437
135,1994,0.0032415
140,1994,0.0256114
145,1994,0.0008562
150,1994,0.0004295
155,1994,0.00287
160,1994,0.0055422
165,1994,0.0005249
200,1994,0.0247788
205,1994,0.0005991
210,1994,0.0073591
211,1994,0.0060274
212,1994,0.0007671
220,1994,0.0247664
221,1994,3.51E-06
223,1994,1.90E-06
225,1994,0.0019493
230,1994,0.0118037
232,1994,1.95E-06
235,1994,0.0025444
255,1994,0.0325784
290,1994,0.0093334
305,1994,0.002577
310,1994,0.0021277
316,1994,0.0036655
317,1994,0.0019355
325,1994,0.0200576
331,1994,2.62E-06
338,1994,0.000035
339,1994,0.0006427
343,1994,0.0002427
344,1994,0.001108
345,1994,0.0024584
346,1994,0.0009287
349,1994,0.0004354
350,1994,0.0035812
352,1994,0.000249
355,1994,0.0022517
359,1994,0.0005379
360,1994,0.0052069
365,1994,0.0651541
366,1994,0.0002192
367,1994,0.00037
368,1994,0.000492
369,1994,0.0170713
370,1994,0.0026208
371,1994,0.0007495
372,1994,0.0005245
373,1994,0.0010835
375,1994,0.0023112
380,1994,0.004308
385,1994,0.001836
390,1994,0.0017067
395,1994,0.0000435
402,1994,0.0000193
403,1994,0.0000109
404,1994,0.0001014
411,1994,0.000035
420,1994,0.0000435
432,1994,0.0005153
433,1994,0.000651
434,1994,0.0003464
435,1994,0.0002565
436,1994,0.0004131
437,1994,0.0009633
438,1994,0.0004132
439,1994,0.0005148
450,1994,0.000173
451,1994,0.000251
452,1994,0.0009746
461,1994,0.0002575
471,1994,0.0007759
475,1994,0.0069477
481,1994,0.0001657
482,1994,0.0002103
483,1994,0.0006053
484,1994,0.0003358
490,1994,0.0028713
500,1994,0.0012104
501,1994,0.00144
510,1994,0.0018121
516,1994,0.0003534
517,1994,0.0004246
520,1994,0.0006037
522,1994,0.0001191
530,1994,0.0030185
531,1994,0.0005412
540,1994,0.0015898
541,1994,0.0009276
551,1994,0.0007354
552,1994,0.0010394
553,1994,0.0004773
560,1994,0.007664
565,1994,0.0001304
570,1994,0.000102
571,1994,0.0001736
572,1994,0.0000578
580,1994,0.0007089
581,1994,0.0000266
590,1994,0.0000645
591,1994,0.0000121
600,1994,0.0036006
615,1994,0.0047015
616,1994,0.0008197
620,1994,0.0019571
625,1994,0.0021617
630,1994,0.0115032
640,1994,0.0156499
645,1994,0.0062284
651,1994,0.008545
652,1994,0.0039278
660,1994,0.0006267
663,1994,0.0012527
666,1994,0.0034912
670,1994,0.0088206
679,1994,0.0013166
690,1994,0.0014495
692,1994,0.0003978
694,1994,0.0005863
696,1994,0.0016997
698,1994,0.0008589
700,1994,0.0014684
701,1994,0.000524
702,1994,0.0003471
703,1994,0.000378
704,1994,0.0023112
705,1994,0.0033224
710,1994,0.1301491
712,1994,0.0003032
713,1994,0.0101998
731,1994,0.0117042
732,1994,0.0246535
740,1994,0.059398
750,1994,0.0625306
760,1994,0.0001193
770,1994,0.0121513
771,1994,0.0062027
775,1994,0.004927
780,1994,0.001666
781,1994,8.87E-06
790,1994,0.0009897
800,1994,0.006786
811,1994,0.0009834
812,1994,0.0005431
816,1994,0.0087169
820,1994,0.0033828
830,1994,0.0034252
835,1994,0.0001268
840,1994,0.0053377
850,1994,0.0135393
900,1994,0.0076059
910,1994,0.0002101
920,1994,0.0008598
935,1994,4.90E-06
940,1994,0.0000118
950,1994,0.0000845
983,1994,1.68E-06
986,1994,6.16E-07
987,1994,3.72E-06
990,1994,5.17E-06
2,1995,0.1406412
20,1995,0.011727
31,1995,0.0000348
40,1995,0.001575
41,1995,0.0003776
42,1995,0.0007588
51,1995,0.0001671
52,1995,0.000386
53,1995,0.0000143
54,1995,2.17E-06
55,1995,2.81E-06
56,1995,4.45E-06
57,1995,3.35E-06
58,1995,3.42E-06
60,1995,1.85E-06
70,1995,0.0126933
80,1995,0.0000175
90,1995,0.0007603
91,1995,0.0004925
92,1995,0.0005862
93,1995,0.0003775
94,1995,0.0002646
95,1995,0.0002888
100,1995,0.0048222
101,1995,0.004675
110,1995,0.0000571
115,1995,0.0000585
130,1995,0.0015111
135,1995,0.0032345
140,1995,0.0254377
145,1995,0.0008638
150,1995,0.000475
155,1995,0.0028856
160,1995,0.0054818
165,1995,0.0005276
200,1995,0.0235146
205,1995,0.0006114
210,1995,0.0071569
211,1995,0.0059431
212,1995,0.0006441
220,1995,0.0250185
221,1995,3.65E-06
223,1995,1.86E-06
225,1995,0.0019851
230,1995,0.0118739
232,1995,2.44E-06
235,1995,0.0023058
255,1995,0.0330062
290,1995,0.0094314
305,1995,0.0028133
310,1995,0.0020736
316,1995,0.003533
317,1995,0.001962
325,1995,0.0206996
331,1995,2.61E-06
338,1995,0.0000357
339,1995,0.0005545
343,1995,0.0002721
344,1995,0.0011806
345,1995,0.0025267
346,1995,0.0010696
349,1995,0.0003694
350,1995,0.0040057
352,1995,0.0002167
355,1995,0.0018968
359,1995,0.0005293
360,1995,0.0053824
365,1995,0.0610809
366,1995,0.000232
367,1995,0.0003662
368,1995,0.0004985
369,1995,0.0163135
370,1995,0.0025056
371,1995,0.0007545
372,1995,0.0004549
373,1995,0.0012396
375,1995,0.0022275
380,1995,0.0043394
385,1995,0.0019363
390,1995,0.0017194
395,1995,0.0000427
402,1995,0.0000195
403,1995,0.000011
404,1995,0.000102
411,1995,0.0000398
420,1995,0.0000442
432,1995,0.0005206
433,1995,0.0006471
434,1995,0.0003451
435,1995,0.000257
436,1995,0.0004183
437,1995,0.0009784
438,1995,0.0004271
439,1995,0.0005188
450,1995,0.0001773
451,1995,0.0002485
452,1995,0.0009919
461,1995,0.0002764
471,1995,0.000867
475,1995,0.0070676
481,1995,0.0001765
482,1995,0.0002103
483,1995,0.0006097
484,1995,0.0003379
490,1995,0.0029157
500,1995,0.0011554
501,1995,0.0014642
510,1995,0.0018409
516,1995,0.0003939
517,1995,0.0004248
520,1995,0.0004965
522,1995,0.0001185
530,1995,0.0030582
531,1995,0.0004744
540,1995,0.0014605
541,1995,0.0009443
551,1995,0.000782
552,1995,0.0010327
553,1995,0.0004827
560,1995,0.0073047
565,1995,0.0001358
570,1995,0.0001027
571,1995,0.0001728
572,1995,0.0000582
580,1995,0.000714
581,1995,0.000027
590,1995,0.0000635
591,1995,5.69E-06
600,1995,0.0036531
615,1995,0.004696
616,1995,0.000835
620,1995,0.0019355
625,1995,0.002141
630,1995,0.0118404
640,1995,0.0157004
645,1995,0.0060975
651,1995,0.0085745
652,1995,0.0039186
660,1995,0.0006894
663,1995,0.0012714
666,1995,0.0039692
670,1995,0.0086537
679,1995,0.0012993
690,1995,0.001619
692,1995,0.0004008
694,1995,0.0006584
696,1995,0.0017095
698,1995,0.0008515
700,1995,0.0011608
701,1995,0.0005864
702,1995,0.0003852
703,1995,0.0003648
704,1995,0.002159
705,1995,0.0031239
710,1995,0.1355899
712,1995,0.0002989
713,1995,0.0103939
731,1995,0.0114064
732,1995,0.0256731
740,1995,0.0593277
750,1995,0.0635717
760,1995,0.0001198
770,1995,0.0122477
771,1995,0.0062237
775,1995,0.0049568
780,1995,0.001693
781,1995,9.03E-06
790,1995,0.0010425
800,1995,0.0071074
811,1995,0.0010405
812,1995,0.0005836
816,1995,0.0083814
820,1995,0.0037099
830,1995,0.0034014
835,1995,0.0001281
840,1995,0.0056465
850,1995,0.0141056
900,1995,0.007682
910,1995,0.0002112
920,1995,0.0009128
935,1995,4.94E-06
940,1995,0.000012
950,1995,0.0000864
983,1995,1.72E-06
986,1995,6.35E-07
987,1995,3.70E-06
990,1995,5.12E-06
2,1996,0.1383393
20,1996,0.0116868
31,1996,0.0000345
40,1996,0.0015529
41,1996,0.0003955
42,1996,0.0007667
51,1996,0.0001727
52,1996,0.0003815
53,1996,0.000014
54,1996,2.23E-06
55,1996,2.78E-06
56,1996,4.36E-06
57,1996,3.31E-06
58,1996,3.58E-06
60,1996,1.71E-06
70,1996,0.0130408
80,1996,0.0000181
90,1996,0.000776
91,1996,0.0004486
92,1996,0.0005918
93,1996,0.0003666
94,1996,0.0002617
95,1996,0.0003014
100,1996,0.0049779
101,1996,0.0046855
110,1996,0.0000569
115,1996,0.0000572
130,1996,0.0015743
135,1996,0.0032546
140,1996,0.0260785
145,1996,0.0009114
150,1996,0.0004649
155,1996,0.0029546
160,1996,0.0056748
165,1996,0.0005129
